timestamp,token_volume,transaction_count,unique_wallets,new_wallets,sniper_tx_count,wash_tx_count,avg_tx_size
2025-02-23 16:00:00,-1307736.7619918608,553,140,13,0.0,343,9983.79279489337
2025-02-23 17:00:00,-7152.79675718199,298,98,16,0.0,176,4451.037543460235
2025-02-23 18:00:00,4033716.829412341,168,75,13,0.0,88,33670.60002896885
2025-02-23 19:00:00,-621801.5140884831,205,87,17,0.0,113,4208.141701729186
2025-02-23 20:00:00,8658972.597742755,181,72,11,0.0,88,62355.01208890163
2025-02-23 21:00:00,-735005.560480936,122,75,10,0.0,56,6751.405509843738
2025-02-23 22:00:00,-429675.43188476993,188,92,11,0.0,107,18315.183566947944
2025-02-23 23:00:00,2959092.171097911,161,85,12,0.0,81,24256.42321504413
2025-02-24 00:00:00,586069.502656968,235,93,12,0.0,139,12967.746914344492
2025-02-24 01:00:00,44000891.38774484,296,109,16,0.0,175,161834.5399346051
2025-02-24 02:00:00,11832727.83389222,362,104,12,0.0,227,39478.18093606922
2025-02-24 03:00:00,72253.10287206896,196,78,16,0.0,88,7574.713681163158
2025-02-24 04:00:00,12554108.349336155,602,130,19,0.0,367,31765.9757507386
2025-02-24 05:00:00,22403052.20064352,376,115,15,0.0,223,73711.25016542299
2025-02-24 06:00:00,89734.30144497598,148,66,4,0.0,84,5391.386718155243
2025-02-24 07:00:00,-458049.033743051,117,63,10,0.0,59,7611.134794162829
2025-02-24 08:00:00,9284522.838766895,193,92,8,0.0,114,58492.86772246455
2025-02-24 09:00:00,-584818.642463472,579,194,12,0.0,340,3487.630032769354
2025-02-24 10:00:00,-586841.6591614081,238,91,8,0.0,134,6750.839388072941
2025-02-24 11:00:00,-246019.662708573,238,89,16,0.0,151,2856.6561923974327
2025-02-24 12:00:00,492578.31614982104,201,73,12,0.0,112,5717.945571867567
2025-02-24 13:00:00,69884823.22531359,235,107,16,0.0,126,303303.01655750134
2025-02-24 14:00:00,-114002.80788308491,411,133,24,0.0,268,12675.382313184966
2025-02-24 15:00:00,-107318.25448517299,216,87,10,0.0,132,3524.5236068020977
